Query,Match,HMDB,PubChem,ChEBI,KEGG,METLIN,SMILES,Comment
63874,"4,8 Dimethylnonanoyl carnitine",HMDB0006202,53477801,63874,NA,NA,CC(C)CCCC(C)CCC(=O)OC(CC([O-])=O)C[N+](C)(C)C,1
63904,NA,NA,NA,NA,NA,NA,NA,0
63905,3-Methylene-indolenine,HMDB0011664,170404,63905,NA,NA,C=C1C=NC2=CC=CC=C12,1
63907,5-methyltetrahydrofolyl polyglutamate macromolecule,NA,NA,63907,NA,NA,NA,1
63910,Isohexanol,HMDB0059889,12296,63910,NA,NA,CC(C)CCCO,1
63911,"(24S)-1alpha,24,25-trihydroxyvitamin D3 / (24S)-1alpha,24,25-trihydroxycholecalciferol",NA,5283756,63911,NA,NA,C=C1/C(=C\C=C2/CCC3(C)2CC3(C)CC(O)C(C)(C)O)C(O)C1O,1
63912,NA,NA,NA,NA,NA,NA,NA,0
63914,3-hydroxypristanoyl-CoA,HMDB0062353,56927993,63914,NA,NA,[H]C(C)(CCCC(C)C)CCCC([H])(C)CCC([H])(O)C([H])(C)C(=O)SCCN=C(O)CCN=C(O)[C@]([H])(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,1
63916,NA,NA,NA,NA,NA,NA,NA,0
63925,Latanoprost acid,HMDB0253988,53394049,63925,NA,NA,OC(CCC1C(O)CC(O)C1CC=CCCCC(O)=O)CCC1=CC=CC=C1,1
63966,"14,15-DiHETrE",HMDB0002265,5283147,63966,C14775,NA,CCCCCC(O)C(O)C\C=C/C\C=C/C\C=C/CCCC(O)=O,1
63969,"11,12-DiHETrE",HMDB0002314,5283146,63969,C14774,NA,CCCCC\C=C/CC(O)C(O)C\C=C/C\C=C/CCCC(O)=O,1
63970,"8,9-DiHETrE",HMDB0002311,5283144,63970,C14773,NA,CCCCC\C=C/C\C=C/CC(O)C(O)C\C=C/CCCC(O)=O,1
63974,"5,6-DHET",HMDB0002343,5283142,63974,C14772,NA,CCCCC\C=C/C\C=C/C\C=C/CC(O)C(O)CCCC(O)=O,1
63975,"15-deoxy-delta-12,14-PGA2",NA,16061104,63975,NA,NA,CCCCC/C=C/C=C1/C=CC(=O)1C/C=C\CCCC(=O)O,1
63976,"13,14-Dihydro-15-keto PGF2a",HMDB0004685,5283039,63976,NA,NA,CCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,1
63977,12S-HHT,HMDB0012535,5283141,63977,C20388,NA,CCCCC[C@H](O)\C=C\C=C\C\C=C/CCCC(O)=O,1
63979,20-oxo-leukotriene B4,HMDB0012641,6449839,63979,NA,NA,O[C@@H](CCCC(O)=O)\C=C/C=C/C=C/[C@H](O)C\C=C/CCCCC=O,1
63980,18-hydroxy-18-oxo-dinorleukotriene B4,NA,6438938,63980,NA,NA,O=C(O)CC/C=C\C(O)/C=C/C=C/C=C\(O)CCCC(=O)O,1
63981,6-trans-Leukotriene B4,HMDB0005087,5283128,63981,C02165,NA,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C\[C@@H](O)CCCC(O)=O,1
63982,6-trans-12-epi-Leukotriene B4,HMDB0005088,5283129,63982,NA,NA,CCCCC\C=C/C[C@H](O)\C=C\C=C\C=C\[C@@H](O)CCCC(O)=O,1
63983,"14,15-LTA4",NA,52921883,63983,NA,NA,CCCCC1O1/C=C/C=C/C=C\C/C=C\CCCC(=O)O,1
63984,"14,15-LTC4",NA,42607303,63984,NA,NA,CCCCC(O)(/C=C/C=C/C=C\C/C=C\CCCC(=O)O)SC(NC(=O)CC(N)C(=O)O)C(=O)NCC(=O)O,1
63985,"14,15-LTD4",NA,42607304,63985,NA,NA,CCCCC(O)(/C=C/C=C/C=C\C/C=C\CCCC(=O)O)SC(N)C(=O)NCC(=O)O,1
63986,"14,15-LTE4",NA,52921882,63986,NA,NA,CCCCC(O)(/C=C/C=C/C=C\C/C=C\CCCC(=O)O)SC(N)C(=O)O,1
63989,"15R-hydroxy-5Z,8Z,11Z,13E-eicosatetraenoic acid",HMDB0062294,5283169,63989,NA,NA,[H]\C(CCCC(O)=O)=C(/[H])C\C([H])=C(\[H])C\C([H])=C(\[H])C([H])=C([H])[C@]([H])(O)CCCCC,1
63990,Epi-Lipoxin A4,HMDB0251839,3934,63990,NA,NA,CCCCCC(O)C=CC=CC=CC=CC(O)C(O)CCCC(O)=O,1
63991,epi-Lipoxin B4,NA,9928453,63991,NA,NA,CCCCC(O)(O)/C=C/C=C/C=C\C=C\(O)CCCC(=O)O,1
63992,"15-oxo-5S,6R-dihydroxy-7E,9E,11Z,13E-eicosatetraenoic acid",HMDB0062300,52921886,63992,NA,NA,[H]\C(\C(\[H])=C(/[H])\C(\[H])=C(/[H])[C@@]([H])(O)[C@@]([H])(O)CCCC(O)=O)=C(/[H])C([H])=C([H])C(=O)CCCCC,1
63993,"15-oxo-5S,6R-dihydroxy-7E,9E,11Z-eicosatrienoic acid",HMDB0062291,52921885,63993,NA,NA,[H]\C(CCC(=O)CCCCC)=C(/[H])\C(\[H])=C(/[H])\C(\[H])=C(/[H])[C@@]([H])(O)[C@@]([H])(O)CCCC(O)=O,1
63994,16-HETE,NA,6442739,63994,NA,NA,CCCCC(O)/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,1
63995,17-HETE,HMDB0012598,6442740,63995,NA,NA,CCCC(O)C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,1
63998,19-HETE,NA,20839325,63998,NA,NA,CC(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,1
63999,NA,NA,NA,NA,NA,NA,NA,0
64009,hydroperoxy fatty acid,NA,NA,64009,NA,NA,NA,1
64012,hydroperoxy fatty acid anion,NA,NA,64012,NA,NA,NA,1
64022,NA,NA,NA,NA,NA,NA,NA,0
64024,NA,NA,NA,NA,NA,NA,NA,0
64039,NA,NA,NA,NA,NA,NA,NA,0
64043,N-desmethyl loperamide,HMDB0255118,9805944,64043,NA,NA,CN=C(O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,1
64045,Amisulpride,HMDB0015633,2159,64045,NA,NA,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,1
64046,alpha-D-Glc-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc,NA,56927864,64046,NA,NA,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](,1
64048,alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc,NA,56927921,64048,NA,NA,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](,1
64052,alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc,NA,56927913,64052,NA,NA,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](,1
64084,(S)-NADPHX,NA,440536,64084,NA,NA,NC(=O)C1=CN([C@@H](O)CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O,1
64085,NA,NA,NA,NA,NA,NA,NA,0
641,NA,NA,NA,NA,NA,NA,NA,0
64124,NA,NA,NA,NA,NA,NA,NA,0
64153,NA,NA,NA,NA,NA,NA,NA,0
64180,"2-methoxy-6-all trans-decaprenyl-2-methoxy-1,4-benzoquinol",HMDB0062197,50986248,64180,NA,NA,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=CC(O)=CC(OC)=C1O)=C(\C)CCC=C(C)C,1
64181,"6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol",HMDB0062428,50986092,64181,NA,NA,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(O)=CC(OC)=C1O)=C(\C)CCC=C(C)C,1
64182,3-demethylubiquinol-10,HMDB0062350,56927876,64182,NA,NA,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(O)=C(O)C(OC)=C1O)=C(\C)CCC=C(C)C,1
64183,Ubiquinol-10,HMDB0013111,9962735,64183,NA,NA,COC1=C(OC)C(O)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(C)=C1O,1
64189,abacavir 5'-glucuronide,NA,29969962,64189,NA,NA,Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@H](CO[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C=C3)c2n1,1
64192,abacavir 5'-carboxylic acid,NA,56927907,64192,NA,NA,Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@@H](C=C3)C(O)=O)c2n1,1
64294,NA,NA,NA,NA,NA,NA,NA,0
64299,queuosine residue,NA,NA,64299,NA,NA,C1(=O)NC(=NC2=C1C(=CN2[C@@H]3O[C@H](C*)[C@@H](O*)[C@H]3O)CN[C@H]4C=C[C@@H]([C@@H]4O)O)N,1
64315,4-demethylwyosine 5'-monophosphate(1-) residue,NA,NA,64315,NA,NA,O(P(=O)(*)[O-])C[C@H]1O[C@@H](N2C=3N=C4N(C(=O)C3N=C2)C=C(N4)C)[C@@H]([C@@H]1O*)O,1
64317,Isoproterenol,HMDB0015197,3779,64317,C07056,NA,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,1
6438,Levobunolol,HMDB0015341,39468,6438,C07914,NA,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,1
64483,NA,NA,NA,NA,NA,NA,NA,0
64567,lysophosphatidylcholine 22:6,NA,NA,64567,NA,NA,[H][C@@](CO[*])(COP([O-])(=O)OCC[N+](C)(C)C)O[*],1
64583,NA,NA,NA,NA,NA,NA,NA,0
64606,NA,NA,NA,NA,NA,NA,NA,0
64607,[4Fe-4A] clusters,NA,NA,64607,NA,NA,NA,1
64612,NA,NA,NA,NA,NA,NA,NA,0
64654,guanosine residue,NA,NA,64654,NA,NA,O=C1NC(=NC2=C1N=CN2[C@@H]3O[C@H](C*)[C@@H](O*)[C@H]3O)N,1
64656,cytidine residue,NA,NA,64656,NA,NA,N1([C@@H]2O[C@H](C*)[C@H]([C@H]2O)O*)C(=O)N=C(N)C=C1,1
64681,Phenol glucuronide,HMDB0060014,87235,64681,NA,NA,O[C@@H]1[C@@H](O)[C@H](OC2=CC=CC=C2)O[C@@H]([C@H]1O)C(O)=O,1
64685,Methaneselenol,HMDB0060488,440764,64685,C05703,NA,C[SeH],1
64689,Mycophenolic acid O-acyl-glucuronide,HMDB0060491,10028772,64689,C20383,NA,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,1
64716,NA,NA,NA,NA,NA,NA,NA,0
64729,NA,NA,NA,NA,NA,NA,NA,0
64972,NA,NA,NA,NA,NA,NA,NA,0
6498,Lipoxin A4,HMDB0004385,5280914,6498,C06314,7058,CCCCC[C@H](O)\C=C\C=C/C=C/C=C/[C@@H](O)[C@@H](O)CCCC(O)=O,1
6499,Lipoxin B4,HMDB0005082,5280915,6499,C06315,NA,CCCCC[C@H](O)[C@H](O)\C=C\C=C\C=C/C=C/[C@@H](O)CCCC(O)=O,1
65049,"5,10-methenyltetrahydrofolate polyglutamate macromolecule",NA,NA,65049,NA,NA,NA,1
65052,NA,NA,NA,NA,NA,NA,NA,0
65088,Behenoyl-CoA,NA,168166,65088,NA,NA,CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC1O(n2cnc3c(N)ncnc32)(O)1OP(=O)(O)O,1
65101,NA,NA,NA,NA,NA,NA,NA,0
65130,"(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA",HMDB0060312,70678621,65130,C16375,NA,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,1
65131,"(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA",HMDB0060313,70678653,65131,C16376,NA,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,1
65132,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA",METPA1250,NA,65132,C16169,NA,NA,1
65133,4-[4-(dimethylamino)styryl]-N-methylpyridinium iodide,NA,5333955,65133,NA,NA,[I-].CN(C)c1ccc(cc1)\C=C\c1cc[n+](C)cc1,1
65136,Docosapentaenoic acid (22n-6),HMDB0001976,6441454,65136,NA,6412,CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O,1
65137,N-hydroxydebrisoquine O-glucuronide,NA,70678657,65137,NA,NA,NC(=NO[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)N1CCc2ccccc2C1,1
65138,E-3810,NA,NA,65138,NA,NA,Cl.CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,1
65139,"(2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA",NA,70678741,65139,C16374,NA,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC/C=C/C(=O)SCCNC(=O)CCNC(=O)(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC1O(n2cnc3c(N)ncnc32)(O)1OP(=O)(O)O,1
65173,Iloperidone,HMDB0253402,71360,65173,NA,NA,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,1
65310,NA,NA,NA,NA,NA,NA,NA,0
65314,NA,NA,NA,NA,NA,NA,NA,0
6532,Loperamide,HMDB0004999,3955,6532,C07080,1016,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,1
65324,NA,NA,NA,NA,NA,NA,NA,0
65326,Pictilisib,HMDB0252659,17755052,65326,NA,NA,CS(=O)(=O)N1CCN(CC2=CC3=C(S2)C(=NC(=N3)C2=C3C=NNC3=CC=C2)N2CCOCC2)CC1,1
65329,2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,HMDB0244699,3973,65329,C15195,NA,O=C1C=C(OC2=C1C=CC=C2C1=CC=CC=C1)N1CCOCC1,1
65345,Sonolisib,NA,73015407,65345,NA,NA,COCC1OC(=O)C(=CN(CC=C)CC=C)C2=C(O)C(=O)C3=C(C(CC4(C)C3CCC4=O)OC(C)=O)C12C,1
65349,Mirabegron,HMDB0254748,18319735,65349,NA,NA,NC1=NC(CC(=O)NC2=CC=C(CCNCC(O)C3=CC=CC=C3)C=C2)=CS1,1
65408,Andrographolide,NA,343585,65408,NA,NA,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12,1
6541,Losartan,HMDB0014816,3961,6541,C07072,NA,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,1
6619,MK 571,NA,NA,6619,NA,NA,NA,1
66899,Tafluprost,HMDB0015704,9868491,66899,NA,NA,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COC1=CC=CC=C1,1
66901,Ivacaftor,HMDB0015705,16220172,66901,NA,NA,CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C,1
66914,NA,NA,NA,NA,NA,NA,NA,0
67042,Cer(d18:0/16:0),HMDB0011760,5283572,67042,NA,NA,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC,1
67132,"ditrans,polycis-polyprenol",NA,NA,67132,NA,NA,NA,1
67208,double-stranded RNA,NA,NA,67208,NA,NA,NA,1
67237,22b-Hydroxycholesterol,HMDB0004035,167685,67237,C05502,7006,[H][C@@]12CC[C@H]([C@H](C)[C@H](O)CCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,1
67271,MK-2206,NA,NA,67271,NA,NA,NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1,1
67272,Perifosine,HMDB0256342,NA,67272,NA,NA,CCCCCCCCCCCCCCCCCCOP([O-])(=O)OC1CC[N+](C)(C)CC1,1
67890,NA,NA,NA,NA,NA,NA,NA,0
6839,Methoxamine,HMDB0014861,6082,6839,C07513,NA,COC1=CC(C(O)C(C)N)=C(OC)C=C1,1
68524,1-palmitoyl-2-cis-vaccenoyl-3-alpha-D-glucosyl-sn-glycerol,NA,70678919,68524,NA,NA,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCC\C=C/CCCCCC,1
68558,Ticagrelor,HMDB0015702,9871419,68558,NA,NA,CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1,1
68575,Indacaterol,HMDB0015608,6918554,68575,NA,NA,CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,1
68579,"5-Chloro-N-({2-oxo-3-[4-(3-oxomorpholin-4-yl)phenyl]-1,3-oxazolidin-5-yl}methyl)thiophene-2-carboxamide",HMDB0242114,NA,68579,NA,NA,ClC1=CC=C(S1)C(=O)NCC1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,1
68595,Telaprevir,HMDB0015616,3010818,68595,NA,NA,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,1
68647,Regorafenib,HMDB0257137,11167602,68647,NA,NA,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
6904,Metoprolol,HMDB0001932,4171,6904,C07202,1250,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,1
69236,NA,NA,NA,NA,NA,NA,NA,0
69441,NA,NA,NA,NA,NA,NA,NA,0
70712,5Z-tetradecenoyl-CoA,HMDB0062426,70679011,70712,NA,NA,[H]\C(CCCCCCCC)=C(/[H])CCCC(=O)SCCN=C(O)CCN=C(O)[C@]([H])(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,1
70713,NA,NA,NA,NA,NA,NA,NA,0
70752,Dabigatran,HMDB0250817,216210,70752,NA,NA,CN1C(CNC2=CC=C(C=C2)C(N)=N)=NC2=C1C=CC(=C2)C(=O)N(CCC(O)=O)C1=CC=CC=N1,1
70760,all-trans-retinyl oleate,NA,11699609,70760,NA,NA,CCCCCCCC/C=C\CCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1
70761,all-trans-retinyl stearate,NA,6438398,70761,NA,NA,CCCCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1
70762,all-trans-retinyl linoleate,NA,9807563,70762,NA,NA,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1
70974,heparan sulfate N-acetyl-alpha-D-glucosaminide polyanion,NA,NA,70974,NA,NA,NA,1
71063,N-retinylidenephosphatidylethanolamine,NA,NA,71063,NA,NA,[H]C(=NCCOP(O)(=O)OC[C@@H](COC([*])=O)OC([*])=O)\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,1
71219,Pazopanib,HMDB0256144,NA,71219,NA,NA,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,1
71253,NA,NA,NA,NA,NA,NA,NA,0
71259,NA,NA,NA,NA,NA,NA,NA,0
71361,8-oxo-dAMP(2-),NA,11046252,71361,NA,NA,Nc1ncnc2n([C@H]3C[C@H](O)[C@@H](COP([O-])([O-])=O)O3)c(=O)[nH]c12,1
71362,8-oxo-dADP(3-),NA,49835951,71362,NA,NA,Nc1ncnc2n([C@H]3C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O3)c(=O)[nH]c12,1
71395,2-oxo-AMP(2-),NA,14212362,71395,NA,NA,Nc1nc(=O)[nH]c2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O,1
71406,NA,NA,NA,NA,NA,NA,NA,0
71407,NA,NA,NA,NA,NA,NA,NA,0
71408,NA,NA,NA,NA,NA,NA,NA,0
71412,NA,NA,NA,NA,NA,NA,NA,0
71451,NA,NA,NA,NA,NA,NA,NA,0
71464,Palmitoylethanolamide,HMDB0002100,4671,71464,C16512,NA,CCCCCCCCCCCCCCCC(=O)NCCO,1
71466,Oleoylethanolamide,HMDB0002088,5283454,71466,NA,NA,CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,1
71501,NA,NA,NA,NA,NA,NA,NA,0
71553,"beta-1,4-Mannosyl-N-acetylglucosamine",HMDB0006535,70698368,71553,NA,NA,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H]1O,1
71952,Dactolisib,HMDB0247649,11977753,71952,NA,NA,CN1C(=O)N(C2=C1C=NC1=CC=C(C=C21)C1=CN=C2C=CC=CC2=C1)C1=CC=C(C=C1)C(C)(C)C#N,1
71953,BGT226,NA,NA,71953,NA,NA,OC(=O)\C=C/C(O)=O.COc1ccc(cn1)-c1ccc2ncc3n(C)c(=O)n(-c4ccc(N5CCNCC5)c(c4)C(F)(F)F)c3c2c1,1
71954,Buparlisib,HMDB0247677,16654980,71954,NA,NA,FC(F)(F)C1=CC(=N)NC=C1C1=CC(=NC(=N1)N1CCOCC1)N1CCOCC1,1
71955,GSK1059615,NA,NA,71955,NA,NA,[H]C(c1ccc2nccc(-c3ccncc3)c2c1)=C1SC(=O)NC1=O,1
71956,retaspimycin hydrochloride,NA,11685945,71956,NA,NA,Cl.CO[C@H]1C[C@H](C)Cc2c(O)c(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)cc(O)c2NCC=C,1
71957,XL147,NA,NA,71957,NA,NA,Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc2nsnc2c1,1
71958,"N-[4-({3-[(3,5-Dimethoxyphenyl)amino]quinoxalin-2-yl}sulfamoyl)phenyl]-3-methoxy-4-methylbenzamide",HMDB0259934,NA,71958,NA,NA,COC1=CC(OC)=CC(NC2=NC3=CC=CC=C3N=C2NS(=O)(=O)C2=CC=C(NC(=O)C3=CC(OC)=C(C)C=C3)C=C2)=C1,1
71980,N-Retinylidene-N-retinylethanolamine,HMDB0060196,11007064,71980,NA,NA,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C1=[N+](CCO)C=CC(\C=C\C=C(/C)\C=C\C2=C(C)CCCC2(C)C)=C1,1
7207,Acetylisoniazid,HMDB0041821,71602,7207,C07585,NA,CC(O)=NNC(=O)C1=CC=NC=C1,1
72296,Apixaban,HMDB0248515,10182969,72296,NA,NA,COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,1
72587,NA,NA,NA,NA,NA,NA,NA,0
72623,(+/-)-7-HDoHE,NA,16061142,72623,NA,NA,CC/C=C\C/C=C\C/C=C\C/C=C\C=C\C(O)C/C=C\CCC(=O)O,1
72637,17-HDoHE,HMDB0010213,6439179,72637,NA,NA,CC\C=C/CC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O,1
72801,5-HEPE,HMDB0005081,6439678,72801,NA,NA,CC\C=C/C\C=C/C\C=C/C\C=C/C=C/C(O)CCCC(O)=O,1
